,unit,date,total_production,vnem_btm
1065,L-201,2023-12-03,10.261000000000001,BTM-PVBESS
1066,L-201,2023-12-04,9.517,BTM-PVBESS
1067,L-201,2023-12-05,9.841,BTM-PVBESS
1068,L-201,2023-12-06,9.94,BTM-PVBESS
1069,L-201,2023-12-07,10.05,BTM-PVBESS
1070,L-201,2023-12-08,10.343,BTM-PVBESS
1071,L-201,2023-12-09,9.822999999999999,BTM-PVBESS
1072,L-201,2023-12-10,9.91,BTM-PVBESS
1073,L-201,2023-12-11,8.691,BTM-PVBESS
1074,L-201,2023-12-12,9.774000000000001,BTM-PVBESS
1075,L-201,2023-12-13,9.655,BTM-PVBESS
1076,L-201,2023-12-14,14.937000000000001,BTM-PVBESS
1077,L-201,2023-12-15,9.414,BTM-PVBESS
1078,L-201,2023-12-16,8.871,BTM-PVBESS
1079,L-201,2023-12-17,7.996,BTM-PVBESS
1080,L-201,2023-12-18,5.548,BTM-PVBESS
1081,L-201,2023-12-19,3.688,BTM-PVBESS
1082,L-201,2023-12-20,5.971,BTM-PVBESS
1083,L-201,2023-12-21,6.45,BTM-PVBESS
1084,L-201,2023-12-22,3.797,BTM-PVBESS
1085,L-201,2023-12-23,8.186,BTM-PVBESS
1086,L-201,2023-12-24,8.68,BTM-PVBESS
1087,L-201,2023-12-25,9.084999999999999,BTM-PVBESS
1088,L-201,2023-12-26,6.642,BTM-PVBESS
1089,L-201,2023-12-27,8.184000000000001,BTM-PVBESS
1090,L-201,2023-12-28,9.383,BTM-PVBESS
1091,L-201,2023-12-29,7.552887777777777,BTM-PVBESS
1092,L-201,2023-12-30,3.585112222222222,BTM-PVBESS
1093,L-201,2023-12-31,6.297,BTM-PVBESS
1094,L-202,2023-07-26,19.694,BTM-PVBESS
1095,L-202,2023-07-27,23.91,BTM-PVBESS
1096,L-202,2023-07-28,14.777000000000001,BTM-PVBESS
1097,L-202,2023-07-29,16.737,BTM-PVBESS
1098,L-202,2023-07-30,16.843,BTM-PVBESS
1099,L-202,2023-07-31,5.974,BTM-PVBESS
1100,L-202,2023-08-01,18.192,BTM-PVBESS
1101,L-202,2023-08-02,19.221,BTM-PVBESS
1102,L-202,2023-08-03,20.509,BTM-PVBESS
1103,L-202,2023-08-04,19.579,BTM-PVBESS
1104,L-202,2023-08-05,19.304,BTM-PVBESS
1105,L-202,2023-08-06,19.239,BTM-PVBESS
1106,L-202,2023-08-07,19.219,BTM-PVBESS
1107,L-202,2023-08-08,16.518,BTM-PVBESS
1108,L-202,2023-08-09,14.674,BTM-PVBESS
1109,L-202,2023-08-10,15.453,BTM-PVBESS
1110,L-202,2023-08-11,16.535999999999998,BTM-PVBESS
1111,L-202,2023-08-12,18.416,BTM-PVBESS
1112,L-202,2023-08-13,18.316,BTM-PVBESS
1113,L-202,2023-08-14,17.776,BTM-PVBESS
1114,L-202,2023-08-15,10.436,BTM-PVBESS
1115,L-202,2023-08-16,12.671999999999999,BTM-PVBESS
1116,L-202,2023-08-17,16.482,BTM-PVBESS
1117,L-202,2023-08-18,17.264,BTM-PVBESS
1118,L-202,2023-08-19,7.906,BTM-PVBESS
1119,L-202,2023-08-20,1.432,BTM-PVBESS
1120,L-202,2023-08-21,18.453,BTM-PVBESS
1121,L-202,2023-08-22,21.745,BTM-PVBESS
1122,L-202,2023-08-23,21.353,BTM-PVBESS
1123,L-202,2023-08-24,20.796,BTM-PVBESS
1124,L-202,2023-08-25,21.226,BTM-PVBESS
1125,L-202,2023-08-26,21.032,BTM-PVBESS
1126,L-202,2023-08-27,19.833000000000002,BTM-PVBESS
1127,L-202,2023-08-28,20.215,BTM-PVBESS
1128,L-202,2023-08-29,19.957,BTM-PVBESS
1129,L-202,2023-08-30,19.801000000000002,BTM-PVBESS
1130,L-202,2023-08-31,20.268,BTM-PVBESS
1131,L-202,2023-09-01,12.823,BTM-PVBESS
1132,L-202,2023-09-02,12.548,BTM-PVBESS
1133,L-202,2023-09-03,16.833000000000002,BTM-PVBESS
1134,L-202,2023-09-04,17.494,BTM-PVBESS
1135,L-202,2023-09-05,2.482,BTM-PVBESS
1136,L-202,2023-09-26,10.911999999999999,BTM-PVBESS
1137,L-202,2023-09-27,13.792,BTM-PVBESS
1138,L-202,2023-09-28,6.109,BTM-PVBESS
1139,L-202,2023-09-29,8.693,BTM-PVBESS
1140,L-202,2023-09-30,5.795,BTM-PVBESS
1141,L-202,2023-10-01,8.366000000000001,BTM-PVBESS
1142,L-202,2023-10-02,12.107,BTM-PVBESS
1143,L-202,2023-10-03,11.736,BTM-PVBESS
1144,L-202,2023-10-04,11.314,BTM-PVBESS
1145,L-202,2023-10-05,14.955,BTM-PVBESS
1146,L-202,2023-10-06,8.484,BTM-PVBESS
1147,L-202,2023-10-07,11.305,BTM-PVBESS
1148,L-202,2023-10-08,11.137732441471572,BTM-PVBESS
1149,L-202,2023-10-09,11.237181275342587,BTM-PVBESS
1150,L-202,2023-10-10,11.22908628318584,BTM-PVBESS
1151,L-202,2023-10-11,9.501000000000001,BTM-PVBESS
1152,L-202,2023-10-12,11.362,BTM-PVBESS
1153,L-202,2023-10-13,10.604,BTM-PVBESS
1154,L-202,2023-10-14,9.545,BTM-PVBESS
1155,L-202,2023-10-15,10.36,BTM-PVBESS
1156,L-202,2023-10-16,10.077,BTM-PVBESS
1157,L-202,2023-10-17,9.65,BTM-PVBESS
1158,L-202,2023-10-18,9.664,BTM-PVBESS
1159,L-202,2023-10-19,14.273,BTM-PVBESS
1160,L-202,2023-10-20,8.502,BTM-PVBESS
1161,L-202,2023-10-21,5.984999999999999,BTM-PVBESS
1162,L-202,2023-10-22,7.166,BTM-PVBESS
1163,L-202,2023-10-23,6.476,BTM-PVBESS
1164,L-202,2023-10-24,9.08,BTM-PVBESS
1165,L-202,2023-10-25,3.717,BTM-PVBESS
1166,L-202,2023-10-26,5.299,BTM-PVBESS
1167,L-202,2023-10-27,8.648911111111111,BTM-PVBESS
1168,L-202,2023-10-28,8.296088888888889,BTM-PVBESS
1169,L-202,2023-10-29,8.889,BTM-PVBESS
1170,L-202,2023-10-30,7.80074,BTM-PVBESS
1171,L-202,2023-10-31,8.28726,BTM-PVBESS
1172,L-202,2023-11-01,7.958,BTM-PVBESS
1173,L-202,2023-11-02,7.904,BTM-PVBESS
1174,L-202,2023-11-03,7.662999999999999,BTM-PVBESS
1175,L-202,2023-11-04,7.689,BTM-PVBESS
1176,L-202,2023-11-05,7.301,BTM-PVBESS
1177,L-202,2023-11-06,7.356,BTM-PVBESS
1178,L-202,2023-11-07,5.268,BTM-PVBESS
1179,L-202,2023-11-08,7.571,BTM-PVBESS
1180,L-202,2023-11-09,7.409,BTM-PVBESS
1181,L-202,2023-11-10,7.165,BTM-PVBESS
1182,L-202,2023-11-11,6.998,BTM-PVBESS
1183,L-202,2023-11-12,6.812911012235817,BTM-PVBESS
1184,L-202,2023-11-13,5.789088987764182,BTM-PVBESS
1185,L-202,2023-11-14,6.695,BTM-PVBESS
1186,L-202,2023-11-15,2.2110000000000003,BTM-PVBESS
1187,L-202,2023-11-16,6.902,BTM-PVBESS
1188,L-202,2023-11-17,8.254999999999999,BTM-PVBESS
1189,L-202,2023-11-18,6.84,BTM-PVBESS
1190,L-202,2023-11-19,7.642,BTM-PVBESS
1191,L-202,2023-11-20,8.245000000000001,BTM-PVBESS
1192,L-202,2023-11-21,7.853911111111111,BTM-PVBESS
1193,L-202,2023-11-22,7.717088888888889,BTM-PVBESS
1194,L-202,2023-11-23,7.3870000000000005,BTM-PVBESS
1195,L-202,2023-11-24,5.765,BTM-PVBESS
1196,L-202,2023-11-25,7.628,BTM-PVBESS
1197,L-202,2023-11-26,8.190999999999999,BTM-PVBESS
1198,L-202,2023-11-27,7.237913333333333,BTM-PVBESS
1199,L-202,2023-11-28,7.074086666666667,BTM-PVBESS
1200,L-202,2023-11-29,4.974,BTM-PVBESS
1201,L-202,2023-11-30,7.524,BTM-PVBESS
1202,L-202,2023-12-01,9.776913333333333,BTM-PVBESS
1203,L-202,2023-12-02,6.919086666666666,BTM-PVBESS
1204,L-202,2023-12-03,6.668,BTM-PVBESS
1205,L-202,2023-12-04,6.500911111111111,BTM-PVBESS
1206,L-202,2023-12-05,6.173088888888889,BTM-PVBESS
1207,L-202,2023-12-06,6.35,BTM-PVBESS
1208,L-202,2023-12-07,6.569,BTM-PVBESS
1209,L-202,2023-12-08,6.721,BTM-PVBESS
1210,L-202,2023-12-09,6.331,BTM-PVBESS
1211,L-202,2023-12-10,6.479,BTM-PVBESS
1212,L-202,2023-12-11,7.208,BTM-PVBESS
1213,L-202,2023-12-12,6.246,BTM-PVBESS
1214,L-202,2023-12-13,6.229,BTM-PVBESS
1215,L-202,2023-12-14,6.157,BTM-PVBESS
1216,L-202,2023-12-15,6.001,BTM-PVBESS
1217,L-202,2023-12-16,5.603,BTM-PVBESS
1218,L-202,2023-12-17,5.7,BTM-PVBESS
1219,L-202,2023-12-18,3.9530000000000003,BTM-PVBESS
1220,L-202,2023-12-19,3.161,BTM-PVBESS
1221,L-202,2023-12-20,4.153,BTM-PVBESS
1222,L-202,2023-12-21,4.207,BTM-PVBESS
1223,L-202,2023-12-22,2.886,BTM-PVBESS
1224,L-202,2023-12-23,5.803,BTM-PVBESS
1225,L-202,2023-12-24,5.526,BTM-PVBESS
1226,L-202,2023-12-25,5.9959999999999996,BTM-PVBESS
1227,L-202,2023-12-26,5.194,BTM-PVBESS
1228,L-202,2023-12-27,5.893,BTM-PVBESS
1229,L-202,2023-12-28,6.02,BTM-PVBESS
1230,L-202,2023-12-29,5.853,BTM-PVBESS
1231,L-202,2023-12-30,2.971,BTM-PVBESS
1232,L-202,2023-12-31,5.179,BTM-PVBESS
1233,L-204,2023-12-20,2.766,BTM-PVBESS
1234,L-204,2023-12-21,9.548,BTM-PVBESS
1235,L-204,2023-12-22,5.793,BTM-PVBESS
1236,L-204,2023-12-23,11.026,BTM-PVBESS
1237,L-204,2023-12-24,12.228,BTM-PVBESS
1238,L-204,2023-12-25,12.476,BTM-PVBESS
1239,L-204,2023-12-26,9.384,BTM-PVBESS
1240,L-204,2023-12-27,11.049000000000001,BTM-PVBESS
1241,L-204,2023-12-28,13.068,BTM-PVBESS
1242,L-204,2023-12-29,10.624,BTM-PVBESS
1243,L-204,2023-12-30,5.323,BTM-PVBESS
1244,L-204,2023-12-31,8.226,BTM-PVBESS
1245,L-205,2023-12-20,0.601,BTM-PVBESS
1246,L-205,2023-12-21,9.456,BTM-PVBESS
1247,L-205,2023-12-22,3.6300000000000003,BTM-PVBESS
1248,L-205,2023-12-23,10.133,BTM-PVBESS
1249,L-205,2023-12-24,11.196,BTM-PVBESS
1250,L-205,2023-12-25,11.468,BTM-PVBESS
1251,L-205,2023-12-26,8.353,BTM-PVBESS
1252,L-205,2023-12-27,10.009,BTM-PVBESS
1253,L-205,2023-12-28,12.044,BTM-PVBESS
1254,L-205,2023-12-29,9.635,BTM-PVBESS
1255,L-205,2023-12-30,4.306,BTM-PVBESS
1256,L-205,2023-12-31,7.2749999999999995,BTM-PVBESS
1257,X-102,2023-12-21,3.146,BTM-PVBESS
1258,X-102,2023-12-22,2.181,BTM-PVBESS
1259,X-102,2023-12-23,10.247,BTM-PVBESS
1260,X-102,2023-12-24,13.374,BTM-PVBESS
1261,X-102,2023-12-25,14.039,BTM-PVBESS
1262,X-102,2023-12-26,9.597,BTM-PVBESS
1263,X-102,2023-12-27,12.202,BTM-PVBESS
1264,X-102,2023-12-28,15.599,BTM-PVBESS
1265,X-102,2023-12-29,10.424,BTM-PVBESS
1266,X-102,2023-12-30,4.55,BTM-PVBESS
1267,X-102,2023-12-31,7.896000000000001,BTM-PVBESS
1268,X-201,2023-12-15,0.0,BTM-PVBESS
1269,X-201,2023-12-18,0.0,BTM-PVBESS
1270,X-201,2023-12-19,0.0,BTM-PVBESS
1271,X-201,2023-12-20,0.001,BTM-PVBESS
1272,X-201,2023-12-27,0.0,BTM-PVBESS
1273,X-201,2023-12-29,0.0,BTM-PVBESS
1274,X-201,2023-12-30,0.0,BTM-PVBESS
1275,X-201,2023-12-31,0.0,BTM-PVBESS
1276,X-205,2023-12-21,1.861,BTM-PVBESS
1277,X-205,2023-12-27,8.690316666666666,BTM-PVBESS
1278,X-205,2023-12-28,7.245683333333333,BTM-PVBESS
1279,X-205,2023-12-29,4.566,BTM-PVBESS
1280,X-205,2023-12-30,2.28,BTM-PVBESS
1281,X-205,2023-12-31,3.5060000000000002,BTM-PVBESS
