,unit,date,total_production,vnem_btm
0,B-02,2023-10-30,7.805,BTM-PV
1,B-02,2023-10-31,7.359,BTM-PV
2,B-02,2023-11-01,7.2059999999999995,BTM-PV
3,B-02,2023-11-02,6.945,BTM-PV
4,B-02,2023-11-03,6.765,BTM-PV
5,B-02,2023-11-04,6.641,BTM-PV
6,B-02,2023-11-05,6.02,BTM-PV
7,B-02,2023-11-06,6.183,BTM-PV
8,B-02,2023-11-07,5.446,BTM-PV
9,B-02,2023-11-08,4.966,BTM-PV
10,B-02,2023-11-09,6.0920000000000005,BTM-PV
11,B-02,2023-11-10,6.29,BTM-PV
12,B-02,2023-11-11,5.897,BTM-PV
13,B-02,2023-11-12,5.637,BTM-PV
14,B-02,2023-11-13,5.485,BTM-PV
15,B-02,2023-11-14,5.4239999999999995,BTM-PV
16,B-02,2023-11-15,2.6929999999999996,BTM-PV
17,B-02,2023-11-16,5.789,BTM-PV
18,B-02,2023-11-17,6.0120000000000005,BTM-PV
19,B-02,2023-11-18,5.813,BTM-PV
20,B-02,2023-11-19,5.924,BTM-PV
21,B-02,2023-11-20,5.9399999999999995,BTM-PV
22,B-02,2023-11-21,5.609,BTM-PV
23,B-02,2023-11-22,5.291,BTM-PV
24,B-02,2023-11-23,5.114,BTM-PV
25,B-02,2023-11-24,5.026,BTM-PV
26,B-02,2023-11-25,5.675,BTM-PV
27,B-02,2023-11-26,5.839,BTM-PV
28,B-02,2023-11-27,5.418,BTM-PV
29,B-02,2023-11-28,4.92,BTM-PV
30,B-02,2023-11-29,4.873,BTM-PV
31,B-02,2023-11-30,4.994,BTM-PV
32,B-02,2023-12-01,4.793,BTM-PV
33,B-02,2023-12-02,4.814,BTM-PV
34,B-02,2023-12-03,4.465,BTM-PV
35,B-02,2023-12-04,4.4719999999999995,BTM-PV
36,B-02,2023-12-05,4.24,BTM-PV
37,B-02,2023-12-06,4.19,BTM-PV
38,B-02,2023-12-07,4.299,BTM-PV
39,B-02,2023-12-08,4.548,BTM-PV
40,B-02,2023-12-09,4.223,BTM-PV
41,B-02,2023-12-10,4.529,BTM-PV
42,B-02,2023-12-11,2.694,BTM-PV
43,B-02,2023-12-12,3.993,BTM-PV
44,B-02,2023-12-13,3.963,BTM-PV
45,B-02,2023-12-14,4.146,BTM-PV
46,B-02,2023-12-15,4.152,BTM-PV
47,B-02,2023-12-16,3.903,BTM-PV
48,B-02,2023-12-17,4.777,BTM-PV
49,B-02,2023-12-18,3.384,BTM-PV
50,B-02,2023-12-19,3.595,BTM-PV
51,B-02,2023-12-20,3.975,BTM-PV
52,B-02,2023-12-21,4.17,BTM-PV
53,B-02,2023-12-22,3.213,BTM-PV
54,B-02,2023-12-23,5.071,BTM-PV
55,B-02,2023-12-24,4.217,BTM-PV
56,B-02,2023-12-25,4.139,BTM-PV
57,B-02,2023-12-26,4.617,BTM-PV
58,B-02,2023-12-27,4.768,BTM-PV
59,B-02,2023-12-28,4.191,BTM-PV
60,B-02,2023-12-29,5.109,BTM-PV
61,B-02,2023-12-30,3.867,BTM-PV
62,B-02,2023-12-31,3.298,BTM-PV
63,B-04,2023-10-30,8.955,BTM-PV
64,B-04,2023-10-31,8.811,BTM-PV
65,B-04,2023-11-01,8.562,BTM-PV
66,B-04,2023-11-02,8.435,BTM-PV
67,B-04,2023-11-03,8.25,BTM-PV
68,B-04,2023-11-04,8.006,BTM-PV
69,B-04,2023-11-05,7.5809999999999995,BTM-PV
70,B-04,2023-11-06,7.845,BTM-PV
71,B-04,2023-11-07,6.318,BTM-PV
72,B-04,2023-11-08,6.5409999999999995,BTM-PV
73,B-04,2023-11-09,7.956,BTM-PV
74,B-04,2023-11-10,7.293,BTM-PV
75,B-04,2023-11-11,7.6979999999999995,BTM-PV
76,B-04,2023-11-12,7.6259999999999994,BTM-PV
77,B-04,2023-11-13,5.976,BTM-PV
78,B-04,2023-11-14,7.3069999999999995,BTM-PV
79,B-04,2023-11-15,3.287,BTM-PV
80,B-04,2023-11-16,7.868,BTM-PV
81,B-04,2023-11-17,7.816,BTM-PV
82,B-04,2023-11-18,7.708,BTM-PV
83,B-04,2023-11-19,7.843,BTM-PV
84,B-04,2023-11-20,7.94,BTM-PV
85,B-04,2023-11-21,7.731,BTM-PV
86,B-04,2023-11-22,7.6659999999999995,BTM-PV
87,B-04,2023-11-23,6.375,BTM-PV
88,B-04,2023-11-24,8.328,BTM-PV
89,B-04,2023-11-25,7.6579999999999995,BTM-PV
90,B-04,2023-11-26,7.0600000000000005,BTM-PV
91,B-04,2023-11-27,7.7379999999999995,BTM-PV
92,B-04,2023-11-28,6.9559999999999995,BTM-PV
93,B-04,2023-11-29,6.929,BTM-PV
94,B-04,2023-11-30,5.567,BTM-PV
95,B-04,2023-12-01,7.756,BTM-PV
96,B-04,2023-12-02,6.703,BTM-PV
97,B-04,2023-12-03,6.037,BTM-PV
98,B-04,2023-12-04,5.433,BTM-PV
99,B-04,2023-12-05,6.577,BTM-PV
100,B-04,2023-12-06,6.092,BTM-PV
101,B-04,2023-12-07,6.498,BTM-PV
102,B-04,2023-12-08,6.427,BTM-PV
103,B-04,2023-12-09,5.962,BTM-PV
104,B-04,2023-12-10,6.357,BTM-PV
105,B-04,2023-12-11,5.264,BTM-PV
106,B-04,2023-12-12,6.131,BTM-PV
107,B-04,2023-12-13,5.971,BTM-PV
108,B-04,2023-12-14,6.221,BTM-PV
109,B-04,2023-12-15,6.032,BTM-PV
110,B-04,2023-12-16,5.602,BTM-PV
111,B-04,2023-12-17,5.607,BTM-PV
112,B-04,2023-12-18,4.568,BTM-PV
113,B-04,2023-12-19,3.623,BTM-PV
114,B-04,2023-12-20,5.159,BTM-PV
115,B-04,2023-12-21,5.394,BTM-PV
116,B-04,2023-12-22,3.106,BTM-PV
117,B-04,2023-12-23,6.297,BTM-PV
118,B-04,2023-12-24,6.458,BTM-PV
119,B-04,2023-12-25,6.0089999999999995,BTM-PV
120,B-04,2023-12-26,4.855,BTM-PV
121,B-04,2023-12-27,6.255,BTM-PV
122,B-04,2023-12-28,6.576,BTM-PV
123,B-04,2023-12-29,5.271,BTM-PV
124,B-04,2023-12-30,4.455,BTM-PV
125,B-04,2023-12-31,4.047,BTM-PV
126,B-05,2023-10-30,10.857000000000001,BTM-PV
127,B-05,2023-10-31,10.708,BTM-PV
128,B-05,2023-11-01,10.449,BTM-PV
129,B-05,2023-11-02,10.266,BTM-PV
130,B-05,2023-11-03,10.083,BTM-PV
131,B-05,2023-11-04,9.708,BTM-PV
132,B-05,2023-11-05,9.25,BTM-PV
133,B-05,2023-11-06,9.544,BTM-PV
134,B-05,2023-11-07,7.773000000000001,BTM-PV
135,B-05,2023-11-08,7.994,BTM-PV
136,B-05,2023-11-09,9.826,BTM-PV
137,B-05,2023-11-10,8.93,BTM-PV
138,B-05,2023-11-11,9.519,BTM-PV
139,B-05,2023-11-12,9.419,BTM-PV
140,B-05,2023-11-13,7.456,BTM-PV
141,B-05,2023-11-14,9.028,BTM-PV
142,B-05,2023-11-15,4.107,BTM-PV
143,B-05,2023-11-16,9.648,BTM-PV
144,B-05,2023-11-17,9.841,BTM-PV
145,B-05,2023-11-18,9.374,BTM-PV
146,B-05,2023-11-19,9.600999999999999,BTM-PV
147,B-05,2023-11-20,9.786999999999999,BTM-PV
148,B-05,2023-11-21,9.5,BTM-PV
149,B-05,2023-11-22,9.398,BTM-PV
150,B-05,2023-11-23,7.75,BTM-PV
151,B-05,2023-11-24,10.363,BTM-PV
152,B-05,2023-11-25,9.411,BTM-PV
153,B-05,2023-11-26,8.779,BTM-PV
154,B-05,2023-11-27,9.447000000000001,BTM-PV
155,B-05,2023-11-28,8.719,BTM-PV
156,B-05,2023-11-29,8.636,BTM-PV
157,B-05,2023-11-30,6.918,BTM-PV
158,B-05,2023-12-01,9.41,BTM-PV
159,B-05,2023-12-02,8.277000000000001,BTM-PV
160,B-05,2023-12-03,7.4110000000000005,BTM-PV
161,B-05,2023-12-04,6.801,BTM-PV
162,B-05,2023-12-05,8.213,BTM-PV
163,B-05,2023-12-06,7.542,BTM-PV
164,B-05,2023-12-07,7.392,BTM-PV
165,B-05,2023-12-08,7.874,BTM-PV
166,B-05,2023-12-09,7.622,BTM-PV
167,B-05,2023-12-10,7.389,BTM-PV
168,B-05,2023-12-11,6.506,BTM-PV
169,B-05,2023-12-12,7.743,BTM-PV
170,B-05,2023-12-13,6.181,BTM-PV
171,B-05,2023-12-14,7.212,BTM-PV
172,B-05,2023-12-15,7.533,BTM-PV
173,B-05,2023-12-16,7.134,BTM-PV
174,B-05,2023-12-17,6.765,BTM-PV
175,B-05,2023-12-18,5.796,BTM-PV
176,B-05,2023-12-19,4.435,BTM-PV
177,B-05,2023-12-20,6.251,BTM-PV
178,B-05,2023-12-21,6.674,BTM-PV
179,B-05,2023-12-22,3.823,BTM-PV
180,B-05,2023-12-23,7.791,BTM-PV
181,B-05,2023-12-24,8.02,BTM-PV
182,B-05,2023-12-25,7.563,BTM-PV
183,B-05,2023-12-26,6.232,BTM-PV
184,B-05,2023-12-27,7.822,BTM-PV
185,B-05,2023-12-28,8.134,BTM-PV
186,B-05,2023-12-29,6.535,BTM-PV
187,B-05,2023-12-30,5.372,BTM-PV
188,B-05,2023-12-31,4.974,BTM-PV
189,B-06,2023-10-30,11.488,BTM-PV
190,B-06,2023-10-31,11.323,BTM-PV
191,B-06,2023-11-01,10.975,BTM-PV
192,B-06,2023-11-02,10.808,BTM-PV
193,B-06,2023-11-03,10.586,BTM-PV
194,B-06,2023-11-04,10.13,BTM-PV
195,B-06,2023-11-05,9.681,BTM-PV
196,B-06,2023-11-06,9.987,BTM-PV
197,B-06,2023-11-07,7.966,BTM-PV
198,B-06,2023-11-08,8.456,BTM-PV
199,B-06,2023-11-09,10.236,BTM-PV
200,B-06,2023-11-10,9.106,BTM-PV
201,B-06,2023-11-11,9.888,BTM-PV
202,B-06,2023-11-12,9.77,BTM-PV
203,B-06,2023-11-13,7.001,BTM-PV
204,B-06,2023-11-14,9.315999999999999,BTM-PV
205,B-06,2023-11-15,3.789,BTM-PV
206,B-06,2023-11-16,9.797,BTM-PV
207,B-06,2023-11-17,10.17,BTM-PV
208,B-06,2023-11-18,9.757,BTM-PV
209,B-06,2023-11-19,9.998,BTM-PV
210,B-06,2023-11-20,10.188,BTM-PV
211,B-06,2023-11-21,9.917,BTM-PV
212,B-06,2023-11-22,9.767,BTM-PV
213,B-06,2023-11-23,7.919,BTM-PV
214,B-06,2023-11-24,10.671,BTM-PV
215,B-06,2023-11-25,9.818999999999999,BTM-PV
216,B-06,2023-11-26,8.689,BTM-PV
217,B-06,2023-11-27,10.117,BTM-PV
218,B-06,2023-11-28,9.046,BTM-PV
219,B-06,2023-11-29,8.912,BTM-PV
220,B-06,2023-11-30,6.811,BTM-PV
221,B-06,2023-12-01,9.718,BTM-PV
222,B-06,2023-12-02,8.526,BTM-PV
223,B-06,2023-12-03,7.574,BTM-PV
224,B-06,2023-12-04,6.849,BTM-PV
225,B-06,2023-12-05,8.647,BTM-PV
226,B-06,2023-12-06,7.691,BTM-PV
227,B-06,2023-12-07,8.262,BTM-PV
228,B-06,2023-12-08,8.03,BTM-PV
229,B-06,2023-12-09,7.965,BTM-PV
230,B-06,2023-12-10,5.728,BTM-PV
231,B-06,2023-12-11,2.372,BTM-PV
232,B-06,2023-12-12,6.72,BTM-PV
233,B-06,2023-12-13,7.708,BTM-PV
234,B-06,2023-12-14,7.905,BTM-PV
235,B-06,2023-12-15,7.755,BTM-PV
236,B-06,2023-12-16,7.38,BTM-PV
237,B-06,2023-12-17,6.741,BTM-PV
238,B-06,2023-12-18,5.93,BTM-PV
239,B-06,2023-12-19,4.076,BTM-PV
240,B-06,2023-12-20,6.042,BTM-PV
241,B-06,2023-12-21,6.671,BTM-PV
242,B-06,2023-12-22,3.4770000000000003,BTM-PV
243,B-06,2023-12-23,8.17,BTM-PV
244,B-06,2023-12-24,8.265,BTM-PV
245,B-06,2023-12-25,7.702,BTM-PV
246,B-06,2023-12-26,6.01,BTM-PV
247,B-06,2023-12-27,7.799,BTM-PV
248,B-06,2023-12-28,8.405,BTM-PV
249,B-06,2023-12-29,6.2540000000000004,BTM-PV
250,B-06,2023-12-30,5.074,BTM-PV
251,B-06,2023-12-31,4.703,BTM-PV
252,B-07,2023-10-31,11.197000000000001,BTM-PV
253,B-07,2023-11-01,10.844,BTM-PV
254,B-07,2023-11-02,10.696,BTM-PV
255,B-07,2023-11-03,10.467,BTM-PV
256,B-07,2023-11-04,10.081,BTM-PV
257,B-07,2023-11-05,9.564,BTM-PV
258,B-07,2023-11-06,9.823,BTM-PV
259,B-07,2023-11-07,7.95,BTM-PV
260,B-07,2023-11-08,8.424,BTM-PV
261,B-07,2023-11-09,10.075000000000001,BTM-PV
262,B-07,2023-11-10,9.074,BTM-PV
263,B-07,2023-11-11,9.739,BTM-PV
264,B-07,2023-11-12,9.632,BTM-PV
265,B-07,2023-11-13,7.093999999999999,BTM-PV
266,B-07,2023-11-14,9.212,BTM-PV
267,B-07,2023-11-15,3.94,BTM-PV
268,B-07,2023-11-16,9.674999999999999,BTM-PV
269,B-07,2023-11-17,9.994,BTM-PV
270,B-07,2023-11-18,9.642,BTM-PV
271,B-07,2023-11-19,9.831999999999999,BTM-PV
272,B-07,2023-11-20,10.048,BTM-PV
273,B-07,2023-11-21,9.775,BTM-PV
274,B-07,2023-11-22,9.629,BTM-PV
275,B-07,2023-11-23,7.8549999999999995,BTM-PV
276,B-07,2023-11-24,10.556,BTM-PV
277,B-07,2023-11-25,9.672,BTM-PV
278,B-07,2023-11-26,8.693,BTM-PV
279,B-07,2023-11-27,9.979000000000001,BTM-PV
280,B-07,2023-11-28,8.943,BTM-PV
281,B-07,2023-11-29,8.822,BTM-PV
282,B-07,2023-11-30,6.8629999999999995,BTM-PV
283,B-07,2023-12-01,5.61,BTM-PV
284,B-07,2023-12-02,0.0,BTM-PV
285,B-07,2023-12-03,0.0,BTM-PV
286,B-07,2023-12-04,0.0,BTM-PV
287,B-07,2023-12-05,0.0,BTM-PV
288,B-07,2023-12-06,0.0,BTM-PV
289,B-07,2023-12-07,0.0,BTM-PV
290,B-07,2023-12-08,0.0,BTM-PV
291,B-07,2023-12-09,0.0,BTM-PV
292,B-07,2023-12-10,0.0,BTM-PV
293,B-07,2023-12-11,0.0,BTM-PV
294,B-07,2023-12-12,0.0,BTM-PV
295,B-07,2023-12-13,0.0,BTM-PV
296,B-07,2023-12-14,0.0,BTM-PV
297,B-07,2023-12-15,0.0,BTM-PV
298,B-07,2023-12-16,0.0,BTM-PV
299,B-07,2023-12-17,0.0,BTM-PV
300,B-07,2023-12-18,0.0,BTM-PV
301,B-07,2023-12-19,0.0,BTM-PV
302,B-07,2023-12-20,0.0,BTM-PV
303,B-07,2023-12-21,0.0,BTM-PV
304,B-07,2023-12-22,0.0,BTM-PV
305,B-07,2023-12-23,0.0,BTM-PV
306,B-07,2023-12-24,0.0,BTM-PV
307,B-07,2023-12-25,0.0,BTM-PV
308,B-07,2023-12-26,0.0,BTM-PV
309,B-07,2023-12-27,0.0,BTM-PV
310,B-07,2023-12-28,0.0,BTM-PV
311,B-07,2023-12-29,0.0,BTM-PV
312,B-07,2023-12-30,0.0,BTM-PV
313,B-07,2023-12-31,0.0,BTM-PV
314,C-03,2023-10-30,5.045,BTM-PV
315,C-03,2023-10-31,4.8149999999999995,BTM-PV
316,C-03,2023-11-01,4.653,BTM-PV
317,C-03,2023-11-02,4.491,BTM-PV
318,C-03,2023-11-03,4.39,BTM-PV
319,C-03,2023-11-04,4.659,BTM-PV
320,C-03,2023-11-05,4.14,BTM-PV
321,C-03,2023-11-06,3.899,BTM-PV
322,C-03,2023-11-07,3.87,BTM-PV
323,C-03,2023-11-08,2.512,BTM-PV
324,C-03,2023-11-09,3.928,BTM-PV
325,C-03,2023-11-10,4.316,BTM-PV
326,C-03,2023-11-11,3.654,BTM-PV
327,C-03,2023-11-12,3.5829999999999997,BTM-PV
328,C-03,2023-11-13,5.85,BTM-PV
329,C-03,2023-11-14,3.344,BTM-PV
330,C-03,2023-11-15,2.9619999999999997,BTM-PV
331,C-03,2023-11-16,4.384,BTM-PV
332,C-03,2023-11-17,3.661,BTM-PV
333,C-03,2023-11-18,3.493,BTM-PV
334,C-03,2023-11-19,3.559,BTM-PV
335,C-03,2023-11-20,3.57,BTM-PV
336,C-03,2023-11-21,3.328,BTM-PV
337,C-03,2023-11-22,3.58,BTM-PV
338,C-03,2023-11-23,4.058,BTM-PV
339,C-03,2023-11-24,3.335,BTM-PV
340,C-03,2023-11-25,3.177,BTM-PV
341,C-03,2023-11-26,6.215,BTM-PV
342,C-03,2023-11-27,3.487,BTM-PV
343,C-03,2023-11-28,2.925,BTM-PV
344,C-03,2023-11-29,3.546,BTM-PV
345,C-03,2023-11-30,5.373,BTM-PV
346,C-03,2023-12-01,2.842,BTM-PV
347,C-03,2023-12-02,2.886,BTM-PV
348,C-03,2023-12-03,3.125,BTM-PV
349,C-03,2023-12-04,3.781,BTM-PV
350,C-03,2023-12-05,2.429,BTM-PV
351,C-03,2023-12-06,2.497,BTM-PV
352,C-03,2023-12-07,2.543,BTM-PV
353,C-03,2023-12-08,3.119,BTM-PV
354,C-03,2023-12-09,2.412,BTM-PV
355,C-03,2023-12-10,3.398,BTM-PV
356,C-03,2023-12-11,4.3,BTM-PV
357,C-03,2023-12-12,2.16,BTM-PV
358,C-03,2023-12-13,2.21,BTM-PV
359,C-03,2023-12-14,2.584,BTM-PV
360,C-03,2023-12-15,2.578,BTM-PV
361,C-03,2023-12-16,2.189,BTM-PV
362,C-03,2023-12-17,4.348,BTM-PV
363,C-03,2023-12-18,2.884,BTM-PV
364,C-03,2023-12-19,3.858,BTM-PV
365,C-03,2023-12-20,4.247,BTM-PV
366,C-03,2023-12-21,2.729,BTM-PV
367,C-03,2023-12-22,3.7199999999999998,BTM-PV
368,C-03,2023-12-23,2.218,BTM-PV
369,C-03,2023-12-24,2.402,BTM-PV
370,C-03,2023-12-25,2.9050000000000002,BTM-PV
371,C-03,2023-12-26,4.24,BTM-PV
372,C-03,2023-12-27,3.513,BTM-PV
373,C-03,2023-12-28,2.55,BTM-PV
374,C-03,2023-12-29,4.327,BTM-PV
375,C-03,2023-12-30,3.711,BTM-PV
376,C-03,2023-12-31,4.017,BTM-PV
377,C-06,2023-10-30,5.56,BTM-PV
378,C-06,2023-10-31,5.381,BTM-PV
379,C-06,2023-11-01,5.179,BTM-PV
380,C-06,2023-11-02,5.018,BTM-PV
381,C-06,2023-11-03,4.877,BTM-PV
382,C-06,2023-11-04,5.007,BTM-PV
383,C-06,2023-11-05,4.431,BTM-PV
384,C-06,2023-11-06,4.34,BTM-PV
385,C-06,2023-11-07,3.846,BTM-PV
386,C-06,2023-11-08,3.367,BTM-PV
387,C-06,2023-11-09,4.281,BTM-PV
388,C-06,2023-11-10,4.386,BTM-PV
389,C-06,2023-11-11,4.019,BTM-PV
390,C-06,2023-11-12,3.932,BTM-PV
391,C-06,2023-11-13,5.196,BTM-PV
392,C-06,2023-11-14,3.67,BTM-PV
393,C-06,2023-11-15,2.75,BTM-PV
394,C-06,2023-11-16,4.677,BTM-PV
395,C-06,2023-11-17,4.053,BTM-PV
396,C-06,2023-11-18,3.891,BTM-PV
397,C-06,2023-11-19,3.926,BTM-PV
398,C-06,2023-11-20,3.973,BTM-PV
399,C-06,2023-11-21,3.73,BTM-PV
400,C-06,2023-11-22,3.892,BTM-PV
401,C-06,2023-11-23,3.813,BTM-PV
402,C-06,2023-11-24,3.633,BTM-PV
403,C-06,2023-11-25,3.527,BTM-PV
404,C-06,2023-11-26,6.035,BTM-PV
405,C-06,2023-11-27,3.6470000000000002,BTM-PV
406,C-06,2023-11-28,3.24,BTM-PV
407,C-06,2023-11-29,3.611,BTM-PV
408,C-06,2023-11-30,4.784,BTM-PV
409,C-06,2023-12-01,3.092,BTM-PV
410,C-06,2023-12-02,3.0829999999999997,BTM-PV
411,C-06,2023-12-03,3.207,BTM-PV
412,C-06,2023-12-04,3.669,BTM-PV
413,C-06,2023-12-05,2.7039999999999997,BTM-PV
414,C-06,2023-12-06,2.741,BTM-PV
415,C-06,2023-12-07,2.8649999999999998,BTM-PV
416,C-06,2023-12-08,3.203,BTM-PV
417,C-06,2023-12-09,2.578,BTM-PV
418,C-06,2023-12-10,3.324,BTM-PV
419,C-06,2023-12-11,2.77,BTM-PV
420,C-06,2023-12-12,0.924,BTM-PV
421,C-06,2023-12-13,2.322,BTM-PV
422,C-06,2023-12-14,2.719,BTM-PV
423,C-06,2023-12-15,2.79,BTM-PV
424,C-06,2023-12-16,2.431,BTM-PV
425,C-06,2023-12-17,4.065,BTM-PV
426,C-06,2023-12-18,2.723,BTM-PV
427,C-06,2023-12-19,3.477,BTM-PV
428,C-06,2023-12-20,3.903,BTM-PV
429,C-06,2023-12-21,2.769,BTM-PV
430,C-06,2023-12-22,3.248,BTM-PV
431,C-06,2023-12-23,2.522,BTM-PV
432,C-06,2023-12-24,2.671,BTM-PV
433,C-06,2023-12-25,3.047,BTM-PV
434,C-06,2023-12-26,3.789,BTM-PV
435,C-06,2023-12-27,3.453,BTM-PV
436,C-06,2023-12-28,2.79,BTM-PV
437,C-06,2023-12-29,4.029,BTM-PV
438,C-06,2023-12-30,3.45,BTM-PV
439,C-06,2023-12-31,3.568,BTM-PV
440,C-07,2023-10-30,6.216,BTM-PV
441,C-07,2023-10-31,6.019,BTM-PV
442,C-07,2023-11-01,5.798,BTM-PV
443,C-07,2023-11-02,5.618,BTM-PV
444,C-07,2023-11-03,5.484,BTM-PV
445,C-07,2023-11-04,5.66,BTM-PV
446,C-07,2023-11-05,5.064,BTM-PV
447,C-07,2023-11-06,4.971,BTM-PV
448,C-07,2023-11-07,4.582,BTM-PV
449,C-07,2023-11-08,3.5060000000000002,BTM-PV
450,C-07,2023-11-09,4.967,BTM-PV
451,C-07,2023-11-10,5.155,BTM-PV
452,C-07,2023-11-11,4.648,BTM-PV
453,C-07,2023-11-12,4.543,BTM-PV
454,C-07,2023-11-13,6.1240000000000006,BTM-PV
455,C-07,2023-11-14,4.229,BTM-PV
456,C-07,2023-11-15,3.1630000000000003,BTM-PV
457,C-07,2023-11-16,5.098,BTM-PV
458,C-07,2023-11-17,4.483,BTM-PV
459,C-07,2023-11-18,4.1290000000000004,BTM-PV
460,C-07,2023-11-19,4.242,BTM-PV
461,C-07,2023-11-20,4.228000000000001,BTM-PV
462,C-07,2023-11-21,3.913,BTM-PV
463,C-07,2023-11-22,3.941,BTM-PV
464,C-07,2023-11-23,3.767,BTM-PV
465,C-07,2023-11-24,3.675,BTM-PV
466,C-07,2023-11-25,3.467,BTM-PV
467,C-07,2023-11-26,6.476,BTM-PV
468,C-07,2023-11-27,3.657,BTM-PV
469,C-07,2023-11-28,3.067,BTM-PV
470,C-07,2023-11-29,3.553,BTM-PV
471,C-07,2023-11-30,5.14,BTM-PV
472,C-07,2023-12-01,2.884,BTM-PV
473,C-07,2023-12-02,2.92,BTM-PV
474,C-07,2023-12-03,2.909,BTM-PV
475,C-07,2023-12-04,3.581,BTM-PV
476,C-07,2023-12-05,2.331,BTM-PV
477,C-07,2023-12-06,2.3979999999999997,BTM-PV
478,C-07,2023-12-07,2.443,BTM-PV
479,C-07,2023-12-08,2.986,BTM-PV
480,C-07,2023-12-09,2.23,BTM-PV
481,C-07,2023-12-10,3.367,BTM-PV
482,C-07,2023-12-11,3.644,BTM-PV
483,C-07,2023-12-12,2.012,BTM-PV
484,C-07,2023-12-13,2.097,BTM-PV
485,C-07,2023-12-14,2.414,BTM-PV
486,C-07,2023-12-15,2.5500000000000003,BTM-PV
487,C-07,2023-12-16,2.165,BTM-PV
488,C-07,2023-12-17,4.849,BTM-PV
489,C-07,2023-12-18,2.667,BTM-PV
490,C-07,2023-12-19,4.179,BTM-PV
491,C-07,2023-12-20,3.848,BTM-PV
492,C-07,2023-12-21,2.988,BTM-PV
493,C-07,2023-12-22,3.746,BTM-PV
494,C-07,2023-12-23,2.116,BTM-PV
495,C-07,2023-12-24,2.271,BTM-PV
496,C-07,2023-12-25,2.872,BTM-PV
497,C-07,2023-12-26,4.069,BTM-PV
498,C-07,2023-12-27,3.823,BTM-PV
499,C-07,2023-12-28,2.401,BTM-PV
500,C-07,2023-12-29,4.541,BTM-PV
501,C-07,2023-12-30,3.8449999999999998,BTM-PV
502,C-07,2023-12-31,3.731,BTM-PV
503,C-08,2023-10-30,5.802,BTM-PV
504,C-08,2023-10-31,5.634,BTM-PV
505,C-08,2023-11-01,5.427,BTM-PV
506,C-08,2023-11-02,5.2700000000000005,BTM-PV
507,C-08,2023-11-03,5.146,BTM-PV
508,C-08,2023-11-04,5.347,BTM-PV
509,C-08,2023-11-05,4.75,BTM-PV
510,C-08,2023-11-06,4.674,BTM-PV
511,C-08,2023-11-07,4.266,BTM-PV
512,C-08,2023-11-08,3.564,BTM-PV
513,C-08,2023-11-09,4.696,BTM-PV
514,C-08,2023-11-10,4.824,BTM-PV
515,C-08,2023-11-11,4.43,BTM-PV
516,C-08,2023-11-12,4.345,BTM-PV
517,C-08,2023-11-13,5.687,BTM-PV
518,C-08,2023-11-14,4.056,BTM-PV
519,C-08,2023-11-15,3.004,BTM-PV
520,C-08,2023-11-16,4.946,BTM-PV
521,C-08,2023-11-17,4.377,BTM-PV
522,C-08,2023-11-18,4.106,BTM-PV
523,C-08,2023-11-19,4.203,BTM-PV
524,C-08,2023-11-20,4.236,BTM-PV
525,C-08,2023-11-21,3.972,BTM-PV
526,C-08,2023-11-22,4.094,BTM-PV
527,C-08,2023-11-23,4.011,BTM-PV
528,C-08,2023-11-24,3.814,BTM-PV
529,C-08,2023-11-25,3.706,BTM-PV
530,C-08,2023-11-26,6.297,BTM-PV
531,C-08,2023-11-27,3.797,BTM-PV
532,C-08,2023-11-28,3.349,BTM-PV
533,C-08,2023-11-29,3.711,BTM-PV
534,C-08,2023-11-30,5.068,BTM-PV
535,C-08,2023-12-01,3.176,BTM-PV
536,C-08,2023-12-02,3.167,BTM-PV
537,C-08,2023-12-03,3.262,BTM-PV
538,C-08,2023-12-04,3.837,BTM-PV
539,C-08,2023-12-05,2.72,BTM-PV
540,C-08,2023-12-06,3.082,BTM-PV
541,C-08,2023-12-07,2.77,BTM-PV
542,C-08,2023-12-08,3.063,BTM-PV
543,C-08,2023-12-09,2.68,BTM-PV
544,C-08,2023-12-10,1.818,BTM-PV
545,C-08,2023-12-11,3.887,BTM-PV
546,C-08,2023-12-12,2.363,BTM-PV
547,C-08,2023-12-13,2.453,BTM-PV
548,C-08,2023-12-14,2.729,BTM-PV
549,C-08,2023-12-15,2.8160000000000003,BTM-PV
550,C-08,2023-12-16,2.446,BTM-PV
551,C-08,2023-12-17,4.192,BTM-PV
552,C-08,2023-12-18,2.89,BTM-PV
553,C-08,2023-12-19,3.699,BTM-PV
554,C-08,2023-12-20,4.152,BTM-PV
555,C-08,2023-12-21,2.803,BTM-PV
556,C-08,2023-12-22,3.5020000000000002,BTM-PV
557,C-08,2023-12-23,2.468,BTM-PV
558,C-08,2023-12-24,2.626,BTM-PV
559,C-08,2023-12-25,3.076,BTM-PV
560,C-08,2023-12-26,4.0200000000000005,BTM-PV
561,C-08,2023-12-27,3.546,BTM-PV
562,C-08,2023-12-28,2.797,BTM-PV
563,C-08,2023-12-29,4.224,BTM-PV
564,C-08,2023-12-30,3.602,BTM-PV
565,C-08,2023-12-31,3.843,BTM-PV
566,C-10,2023-10-30,11.965,BTM-PV
567,C-10,2023-10-31,11.715,BTM-PV
568,C-10,2023-11-01,11.577,BTM-PV
569,C-10,2023-11-02,11.359,BTM-PV
570,C-10,2023-11-03,11.263,BTM-PV
